obstime,tempr,ap,ws,wd,rh
1986-06-10,-21.125,-999.0,9.625,12.625,-999.0
1986-06-11,-16.5125,-999.0,14.125,13.875,-999.0
1986-06-12,-15.875,-999.0,18.5,11.0,-999.0
1986-06-13,-17.875,-999.0,15.5,11.0,-999.0
1986-06-14,-24.9375,-999.0,11.0,11.0,-999.0
1986-06-15,-12.8125,-999.0,48.125,11.0,-999.0
1986-06-16,-17.8125,-999.0,21.25,11.0,-999.0
1986-06-17,-29.1875,-999.0,9.5,10.0,-999.0
1986-06-18,-32.25,-999.0,8.625,9.0,-999.0
1986-06-19,-22.875,-999.0,9.375,9.0,-999.0
1986-06-20,-34.5,-999.0,2.625,3.375,-999.0
1986-06-21,-154.875,-999.0,-124.25,-123.75,-999.0
1986-06-22,-28.125,-999.0,15.375,9.0,-999.0
1986-06-23,-29.8125,-999.0,14.125,9.0,-999.0
1986-06-24,-25.75,-999.0,16.125,9.0,-999.0
1986-06-25,-509.25,-999.0,28.25,9.0,-999.0
1986-06-26,-29.6875,-999.0,9.375,9.0,-999.0
1986-06-27,-40.0,-999.0,8.375,16.125,-999.0
1986-06-28,-276.0625,-999.0,10.25,-496.0,-999.0
1986-06-29,-24.4375,-999.0,22.625,-999.0,-999.0
1986-06-30,-877.0625,-999.0,24.5,-872.75,-999.0
1986-07-01,-756.475,-999.0,-114.0,-498.125,-999.0
1986-07-02,-274.9,-999.0,16.875,-621.0,-999.0
1986-07-03,-391.125,-999.0,44.375,-116.5,-999.0
1986-07-04,-393.9375,-999.0,7.375,10.625,-999.0
1986-07-05,-27.7,-999.0,11.25,8.625,-999.0
1986-07-06,-25.1,-999.0,21.875,9.25,-999.0
1986-07-07,-26.1875,-999.0,15.375,9.25,-999.0
1986-07-08,-27.6125,-999.0,19.375,8.25,-999.0
1986-07-09,-28.2375,-999.0,13.75,9.5,-999.0
1986-07-10,-35.1375,-999.0,1.25,3.75,-999.0
1986-07-11,-24.4875,-999.0,9.375,11.375,-999.0
1986-07-12,-27.675,-999.0,9.0,18.625,-999.0
1986-07-13,-23.0,-999.0,9.75,11.5,-999.0
1986-07-14,-23.975,-999.0,6.25,7.375,-999.0
1986-07-15,-21.9375,-999.0,15.875,10.25,-999.0
1986-07-16,-23.1125,-999.0,7.5,8.25,-999.0
1986-07-17,-24.925,-999.0,15.375,9.5,-999.0
1986-07-18,-32.8125,-999.0,16.25,10.0,-999.0
1986-07-19,-35.225,-999.0,8.125,11.25,-999.0
1986-07-20,-35.95,-999.0,5.0,11.0,-999.0
1986-07-21,-37.4,-999.0,13.125,9.5,-999.0
1986-07-22,-33.2125,-999.0,13.625,9.5,-999.0
1986-07-23,-36.85,-999.0,12.0,11.0,-999.0
1986-07-24,-34.375,-999.0,12.875,10.875,-999.0
1986-07-25,-36.3125,-999.0,14.875,9.0,-999.0
1986-07-26,-37.6375,-999.0,11.875,9.875,-999.0
1986-07-27,-37.475,-999.0,11.125,10.25,-999.0
1986-07-28,-34.3625,-999.0,12.375,13.625,-999.0
1986-07-29,-33.525,-999.0,24.5,23.75,-999.0
1986-07-30,-30.825,-999.0,9.0,16.875,-999.0
1986-07-31,-25.025,-999.0,51.0,-117.625,-999.0
1986-08-01,-25.5375,-999.0,43.375,6.75,-999.0
1986-08-02,-31.7875,-999.0,6.0,10.0,-999.0
1986-08-03,-31.8125,-999.0,26.625,7.375,-999.0
1986-08-04,-755.975,-999.0,45.25,18.0,-999.0
1986-08-05,-512.95,-999.0,11.125,24.125,-999.0
1986-08-06,-28.5125,-999.0,12.5,23.5,-999.0
1986-08-07,-26.6,-999.0,12.125,31.625,-999.0
1986-08-08,-31.1125,-999.0,5.25,9.5,-999.0
1986-08-09,-20.575,-999.0,27.125,6.75,-999.0
1986-08-10,-18.8625,-999.0,24.625,11.125,-999.0
1986-08-11,-25.425,-999.0,2.5,6.25,-999.0
1986-08-12,-22.8,-999.0,18.75,7.875,-999.0
1986-08-13,-16.4,-999.0,48.375,17.5,-999.0
1986-08-14,-20.1375,-999.0,4.125,16.125,-999.0
1986-08-15,-22.275,-999.0,12.125,6.25,-999.0
1986-08-16,-18.425,-999.0,37.375,9.0,-999.0
1986-08-17,-19.05,-999.0,20.625,9.0,-999.0
1986-08-18,-25.3,-999.0,28.125,12.125,-999.0
1986-08-19,-21.5875,-999.0,55.0,19.25,-999.0
1986-08-20,-16.1875,-999.0,46.5,15.875,-999.0
1986-08-21,-18.1875,-999.0,13.5,19.75,-999.0
1986-08-22,-26.5375,-999.0,4.25,21.5,-999.0
1986-08-23,-28.3125,-999.0,8.125,18.875,-999.0
1986-08-24,-25.45,-999.0,17.5,9.75,-999.0
1986-08-25,-37.6625,-999.0,6.5,20.875,-999.0
1986-08-26,-36.525,-999.0,4.375,14.75,-999.0
1986-08-27,-36.675,-999.0,7.5,23.25,-999.0
1986-08-28,-28.3,-999.0,6.0,8.75,-999.0
1986-08-29,-20.2375,-999.0,11.75,13.75,-999.0
1986-08-30,-21.4875,-999.0,8.625,17.25,-999.0
1986-08-31,-31.1375,-999.0,6.25,17.375,-999.0
1986-09-01,-32.6,-999.0,7.375,15.0,-999.0
1986-09-02,-27.75,-999.0,12.5,10.875,-999.0
1986-09-03,-28.8875,-999.0,6.5,22.625,-999.0
1986-09-04,-27.45,-999.0,6.625,19.25,-999.0
1986-09-05,-30.2875,-999.0,8.625,13.5,-999.0
1986-09-06,-31.75,-999.0,9.25,14.5,-999.0
1986-09-07,-32.375,-999.0,9.5,14.0,-999.0
1986-09-08,-38.0,-999.0,4.25,10.125,-999.0
1986-09-09,-31.7125,-999.0,4.625,20.125,-999.0
1986-09-10,-24.5875,-999.0,9.375,23.75,-999.0
1986-09-11,-22.45,-999.0,10.75,18.0,-999.0
1986-09-12,-25.6125,-999.0,12.875,11.125,-999.0
1986-09-13,-25.125,-999.0,18.625,10.75,-999.0
1986-09-14,-28.1375,-999.0,11.625,11.75,-999.0
1986-09-15,-27.6,-999.0,17.75,14.5,-999.0
1986-09-16,-20.8125,-999.0,56.875,19.0,-999.0
1986-09-17,-17.675,-999.0,49.375,19.0,-999.0
1986-09-18,-14.625,-999.0,39.5,20.75,-999.0
1986-09-19,-15.225,-999.0,29.875,19.375,-999.0
1986-09-20,-17.2125,-999.0,16.875,16.375,-999.0
1986-09-21,-21.9375,-999.0,15.625,16.625,-999.0
1986-09-22,-27.125,-999.0,12.875,21.0,-999.0
1986-09-23,-27.95,-999.0,10.0,23.75,-999.0
1986-09-24,-30.2875,-999.0,10.5,33.125,-999.0
1986-09-25,-20.7375,-999.0,13.75,16.5,-999.0
1986-09-26,-17.775,-999.0,45.0,20.0,-999.0
1986-09-27,-17.65,-999.0,26.875,17.25,-999.0
1986-09-28,-24.4375,-999.0,11.125,30.875,-999.0
1986-09-29,-26.3375,-999.0,8.5,17.0,-999.0
1986-09-30,-28.2125,-999.0,5.5,26.875,-999.0
1986-10-01,-26.2875,-999.0,34.625,18.5,-999.0
1986-10-02,-22.65,-999.0,39.625,17.5,-999.0
1986-10-03,-22.3375,-999.0,19.5,17.5,-999.0
1986-10-04,-23.7125,-999.0,30.875,21.25,-999.0
1986-10-05,-20.8,-999.0,40.0,31.875,-999.0
1986-10-06,-16.25,-999.0,7.5,16.375,-999.0
1986-10-07,-20.15,-999.0,18.625,-118.125,-999.0
1986-10-08,-23.7875,-999.0,16.25,10.25,-999.0
1986-10-09,-21.675,-999.0,10.75,15.5,-999.0
1986-10-10,-15.9875,-999.0,17.875,17.75,-999.0
1986-10-11,-20.5875,-999.0,24.375,27.25,-999.0
1986-10-12,-17.5,-999.0,39.25,34.75,-999.0
1986-10-13,-12.5,-999.0,49.75,35.25,-999.0
1986-10-14,-15.125,-999.0,22.625,12.75,-999.0
1986-10-15,-24.125,-999.0,6.5,14.625,-999.0
1986-10-16,-25.6,-999.0,10.125,11.25,-999.0
1986-10-17,-22.5375,-999.0,10.625,10.375,-999.0
1986-10-18,-24.7125,-999.0,5.625,12.75,-999.0
1986-10-19,-22.35,-999.0,13.125,9.625,-999.0
1986-10-20,-24.725,-999.0,11.25,15.25,-999.0
1986-10-21,-26.3125,-999.0,10.0,26.5,-999.0
1986-10-22,-22.8125,-999.0,12.125,9.25,-999.0
1986-10-23,-23.575,-999.0,16.25,9.625,-999.0
1986-10-24,-26.8125,-999.0,6.375,14.5,-999.0
1986-10-25,-25.3,-999.0,9.75,16.0,-999.0
1986-10-26,-21.9875,-999.0,10.375,18.25,-999.0
1986-10-27,-20.375,-999.0,12.25,9.5,-999.0
1986-10-28,-21.2625,-999.0,21.125,9.0,-999.0
1986-10-29,-19.025,-999.0,35.375,9.25,-999.0
1986-10-30,-14.2125,-999.0,23.125,9.5,-999.0
1986-10-31,-14.0875,-999.0,15.875,9.625,-999.0
1986-11-01,-13.1,-999.0,10.875,15.25,-999.0
1986-11-02,-13.025,-999.0,10.375,14.875,-999.0
1986-11-03,-11.1625,-999.0,15.25,23.375,-999.0
1986-11-04,-10.0125,-999.0,11.625,19.0,-999.0
1986-11-05,-12.1,-999.0,19.5,10.125,-999.0
1986-11-06,-15.15,-999.0,14.625,12.25,-999.0
1986-11-07,-13.6,-999.0,8.875,14.0,-999.0
1986-11-08,-11.8875,-999.0,16.625,10.75,-999.0
1986-11-09,-14.2,-999.0,16.5,10.5,-999.0
1986-11-10,-13.2625,-999.0,33.75,10.5,-999.0
1986-11-11,-10.325,-999.0,35.25,11.125,-999.0
1986-11-12,-10.1,-999.0,8.125,7.75,-999.0
1986-11-13,-14.025,-999.0,3.125,13.25,-999.0
1986-11-14,-13.5625,-999.0,7.875,17.125,-999.0
1986-11-15,-13.3875,-999.0,27.75,10.875,-999.0
1986-11-16,-11.35,-999.0,22.5,10.75,-999.0
1986-11-17,-8.975,-999.0,29.125,10.5,-999.0
1986-11-18,-9.175,-999.0,15.375,13.125,-999.0
1986-11-19,-9.3,-999.0,21.25,16.75,-999.0
1986-11-20,-9.8375,-999.0,40.625,11.5,-999.0
1986-11-21,-8.7375,-999.0,34.75,13.125,-999.0
1986-11-22,-9.1875,-999.0,20.375,15.125,-999.0
1986-11-23,-8.1875,-999.0,24.5,13.25,-999.0
1986-11-24,-8.35,-999.0,23.75,12.25,-999.0
1986-11-25,-8.5375,-999.0,15.875,17.5,-999.0
1986-11-26,-12.45,-999.0,9.875,14.125,-999.0
1986-11-27,-11.25,-999.0,5.625,6.125,-999.0
1986-11-28,-10.55,-999.0,10.5,28.0,-999.0
1986-11-29,-12.525,-999.0,5.125,10.625,-999.0
1986-11-30,-11.025,-999.0,9.75,19.0,-999.0
1986-12-01,-8.0375,-999.0,10.25,9.0,-999.0
1986-12-02,-8.9375,-999.0,12.125,9.5,-999.0
1986-12-03,-9.325,-999.0,8.625,14.0,-999.0
1986-12-04,-8.9125,-999.0,10.875,24.875,-999.0
1986-12-05,-7.775,-999.0,9.125,23.5,-999.0
1986-12-06,-7.1625,-999.0,8.125,18.125,-999.0
1986-12-07,-8.225,-999.0,11.0,11.875,-999.0
1986-12-08,-7.575,-999.0,17.875,12.125,-999.0
1986-12-09,-7.7125,-999.0,25.375,12.125,-999.0
1986-12-10,-5.1125,-999.0,44.125,11.125,-999.0
1986-12-11,-5.1375,-999.0,24.625,10.5,-999.0
1986-12-12,-7.0625,-999.0,27.0,10.625,-999.0
1986-12-13,-5.75,-999.0,34.5,10.75,-999.0
1986-12-14,-5.3125,-999.0,26.125,10.375,-999.0
1986-12-15,-3.575,-999.0,20.5,11.375,-999.0
1986-12-16,-3.9875,-999.0,15.375,10.75,-999.0
1986-12-17,-4.725,-999.0,6.875,11.25,-999.0
1986-12-18,-7.625,-999.0,8.25,10.125,-999.0
1986-12-19,-6.8125,-999.0,23.875,11.5,-999.0
1986-12-20,-4.1875,-999.0,24.625,11.75,-999.0
1986-12-21,-5.0,-999.0,27.5,10.5,-999.0
1986-12-22,-3.1375,-999.0,21.625,11.0,-999.0
1986-12-23,-3.225,-999.0,19.125,10.0,-999.0
1986-12-24,-254.175,-999.0,-246.375,-242.75,-999.0
1986-12-25,-6.625,-999.0,15.0,11.25,-999.0
1986-12-26,-4.35,-999.0,19.5,10.875,-999.0
1986-12-27,-1.5625,-999.0,14.875,13.25,-999.0
1986-12-28,-2.0,-999.0,17.875,13.0,-999.0
1986-12-29,-1.6625,-999.0,25.75,10.5,-999.0
1986-12-30,-4.35,-999.0,10.875,9.75,-999.0
1986-12-31,-3.275,-999.0,7.125,9.0,-999.0
1987-01-01,-127.0375,734.5375,-112.5,-115.625,-999.0
1987-01-02,-1.6625,978.875,18.625,9.25,-999.0
1987-01-03,-127.4625,734.725,-114.375,-117.25,-999.0
1987-01-04,-127.1875,740.2375,-113.25,-114.25,-999.0
1987-01-05,-999.0,-999.0,-999.0,-999.0,-999.0
1987-01-06,-127.025,736.7625,-115.875,-113.5,-999.0
1987-01-07,-130.2375,979.475,11.125,24.375,-999.0
1987-01-08,-127.4625,741.2,-105.625,-112.75,-999.0
1987-01-09,-2.9,987.7125,24.5,9.0,-999.0
1987-01-10,-1.6875,995.1625,-117.875,7.25,-999.0
1987-01-11,-2.425,1001.1125,9.0,11.875,-999.0
1987-01-12,-1.1125,998.15,12.0,17.75,-999.0
1987-01-13,-0.9375,995.9375,13.875,11.0,-999.0
1987-01-14,-2.4875,1001.4375,11.125,10.25,-999.0
1987-01-15,-1.95,1000.75,12.625,10.0,-999.0
1987-01-16,-0.475,1001.55,1.25,4.0,-999.0
1987-01-17,-125.4,755.45,-122.5,-119.0,-999.0
1987-01-18,-2.75,998.6,4.625,9.625,-999.0
1987-01-19,-0.25,1001.675,3.0,6.25,-999.0
1987-01-20,-123.4125,757.075,-122.5,-119.0,-999.0
1987-01-21,-1.4875,1003.825,7.5,12.875,-999.0
1987-01-22,-1.5625,1001.7,10.625,8.5,-999.0
1987-01-23,-126.05,751.975,-247.125,-245.0,-999.0
1987-01-24,-252.0375,501.925,-245.75,-239.25,-999.0
1987-01-25,-127.2625,751.5125,-244.0,-242.625,-999.0
1987-01-26,-1.7875,1000.9375,7.5,10.75,-999.0
1987-01-27,-125.35,750.5375,-121.375,-114.875,-999.0
1987-01-28,-0.7875,1003.0,6.5,11.25,-999.0
1987-01-29,-1.625,1002.825,7.625,12.875,-999.0
1987-01-30,-2.5,1002.2375,5.75,9.875,-999.0
1987-01-31,-4.6625,1005.15,9.0,11.125,-999.0
1987-02-01,-127.3375,758.5,-120.25,-116.125,-999.0
1987-02-02,-5.35,1008.1875,6.25,12.0,-999.0
1987-02-03,-5.6625,1007.35,9.375,11.125,-999.0
1987-02-04,-128.525,1008.7,10.375,8.625,-999.0
1987-02-05,-5.4875,1004.8875,6.75,10.625,-999.0
1987-02-06,-5.95,1001.6125,19.0,11.25,-999.0
1987-02-07,-3.0625,999.9125,34.25,11.0,-999.0
1987-02-08,-3.325,999.5875,28.5,9.0,-999.0
1987-02-09,-128.25,741.4875,-107.0,-115.75,-999.0
1987-02-10,-4.65,981.8125,18.25,11.25,-999.0
1987-02-11,-6.625,986.425,11.125,11.75,-999.0
1987-02-12,-8.0375,986.5,5.25,13.125,-999.0
1987-02-13,-8.75,988.65,5.625,12.0,-999.0
1987-02-14,-9.8125,986.875,5.375,11.75,-999.0
1987-02-15,-12.1875,737.1625,8.0,11.375,-999.0
1987-02-16,-11.8625,979.6625,6.375,19.375,-999.0
1987-02-17,-11.6125,976.4375,7.875,10.375,-999.0
1987-02-18,-379.4375,236.325,-356.375,-369.0,-999.0
1987-02-19,-378.425,237.5,-360.625,-367.75,-999.0
1987-02-20,-253.6125,484.025,-237.75,-241.25,-999.0
1987-02-21,-127.675,726.9625,-103.75,-115.75,-999.0
1987-02-22,-3.8375,978.6,24.375,9.25,-999.0
1987-02-23,-4.0375,977.625,19.125,9.75,-999.0
1987-02-24,-3.575,971.5375,34.25,9.25,-999.0
1987-02-25,-254.7,481.0,-228.75,-243.0,-999.0
1987-02-26,-9.125,982.5375,16.0,9.0,-999.0
1987-02-27,-130.125,736.775,-97.75,-117.0,-999.0
1987-02-28,-7.3375,978.025,43.375,9.0,-999.0
1987-03-01,-7.85,974.45,23.0,9.25,-999.0
1987-03-02,-9.35,977.3875,9.25,11.25,-999.0
1987-03-03,-135.325,734.225,-120.375,-112.125,-999.0
1987-03-04,-11.4375,981.3375,23.125,9.0,-999.0
1987-03-05,-8.175,970.5,50.125,9.0,-999.0
1987-03-06,-254.7,481.4625,-217.5,-243.0,-999.0
1987-03-07,-6.325,980.9125,46.75,9.0,-999.0
1987-03-08,-5.975,976.55,18.0,12.5,-999.0
1987-03-09,-3.55,982.05,29.25,9.25,-999.0
1987-03-10,-131.0625,733.65,-109.0,-115.875,-999.0
1987-03-11,-12.975,979.975,13.375,10.0,-999.0
1987-03-12,-134.375,733.8375,-111.125,-117.625,-999.0
1987-03-13,-138.55,730.5375,-120.625,-109.875,-999.0
1987-03-14,-134.325,740.6375,-123.5,-118.625,-999.0
1987-03-15,-14.325,995.025,2.25,5.875,-999.0
1987-03-16,-14.6875,986.3125,5.0,16.25,-999.0
1987-03-17,-20.825,980.75,5.75,15.25,-999.0
1987-03-18,-266.0,485.675,-245.625,-240.5,-999.0
1987-03-19,-134.8875,988.6,-110.875,-116.25,-999.0
1987-03-20,-9.85,984.5375,32.75,9.0,-999.0
1987-03-21,-16.6875,979.6125,16.25,11.125,-999.0
1987-03-22,-7.6875,979.975,21.125,11.5,-999.0
1987-03-23,-7.25,987.2125,38.5,9.0,-999.0
1987-03-24,-6.5,989.775,44.875,9.25,-999.0
1987-03-25,-131.9375,738.7375,-78.0,-117.0,-999.0
1987-03-26,-256.5,978.3,64.875,9.25,-999.0
1987-03-27,-131.725,738.9,-81.75,-116.25,-999.0
1987-03-28,-132.675,744.575,-109.5,-115.875,-999.0
1987-03-29,-11.5,997.125,21.375,11.375,-999.0
1987-03-30,-11.9,995.5125,16.75,9.75,-999.0
1987-03-31,-16.525,994.9875,18.875,9.25,-999.0
1987-04-01,-20.35,995.8,9.625,10.125,-999.0
1987-04-02,-22.4375,1001.5375,7.75,12.5,-999.0
1987-04-03,-22.075,1001.5375,10.625,12.25,-999.0
1987-04-04,-22.0875,998.4125,13.375,11.0,-999.0
1987-04-05,-20.075,994.9,12.25,11.375,-999.0
1987-04-06,-16.7875,985.6875,16.75,12.5,-999.0
1987-04-07,-15.125,978.175,15.375,11.875,-999.0
1987-04-08,-8.025,983.0625,37.25,10.125,-999.0
1987-04-09,-13.1,985.2625,20.875,10.125,-999.0
1987-04-10,-142.6625,740.7625,-114.125,-115.25,-999.0
1987-04-11,-16.275,988.3,11.5,10.875,-999.0
1987-04-12,-20.1,978.6,11.125,18.75,-999.0
1987-04-13,-16.4125,989.4875,10.375,12.375,-999.0
1987-04-14,-17.725,995.8,15.75,9.0,-999.0
1987-04-15,-21.325,988.9,9.5,22.25,-999.0
1987-04-16,-21.4125,981.3125,16.875,11.875,-999.0
1987-04-17,-15.325,978.5375,29.875,10.0,-999.0
1987-04-18,-19.5,982.7375,10.875,14.125,-999.0
1987-04-19,-137.0375,983.1875,15.75,12.875,-999.0
1987-04-20,-16.8,981.2625,5.375,11.875,-999.0
1987-04-21,-14.3625,982.3125,11.875,14.75,-999.0
1987-04-22,-141.2125,744.025,-119.375,-112.625,-999.0
1987-04-23,-138.9625,733.2375,-107.625,-116.5,-999.0
1987-04-24,-140.0,981.5,35.75,9.0,-999.0
1987-04-25,-139.1375,986.825,37.625,9.0,-999.0
1987-04-26,-138.1125,736.8625,-108.875,-114.875,-999.0
1987-04-27,-14.3,983.2625,18.75,10.5,-999.0
1987-04-28,-6.15,979.2625,35.75,10.75,-999.0
1987-04-29,-11.2,988.325,27.75,11.875,-999.0
1987-04-30,-19.6875,993.6,5.75,15.125,-999.0
1987-05-01,-19.4375,993.6875,10.25,11.5,-999.0
1987-05-02,-21.9625,991.85,23.625,12.375,-999.0
1987-05-03,-137.8375,741.5125,-108.625,-115.0,-999.0
1987-05-04,-16.75,990.025,20.75,9.5,-999.0
1987-05-05,-20.725,991.0625,12.125,10.25,-999.0
1987-05-06,-29.0375,990.3125,6.25,15.25,-999.0
1987-05-07,-143.3125,736.8875,-119.0,-113.25,-999.0
1987-05-08,-16.7875,986.925,15.875,9.25,-999.0
1987-05-09,-24.55,988.225,11.25,12.75,-999.0
1987-05-10,-149.2375,741.975,-118.125,-113.5,-999.0
1987-05-11,-23.1625,992.2125,7.0,15.75,-999.0
1987-05-12,-31.3125,993.9625,6.125,17.5,-999.0
1987-05-13,-31.8,1000.7125,6.5,13.375,-999.0
1987-05-14,-18.475,999.975,40.625,9.0,-999.0
1987-05-15,-11.0875,988.1625,54.0,9.0,-999.0
1987-05-16,-130.7125,990.45,49.25,9.0,-999.0
1987-05-17,-7.825,1004.8625,29.625,7.75,-999.0
1987-05-18,-14.7375,1002.675,7.125,15.0,-999.0
1987-05-19,-16.975,990.05,3.125,15.125,-999.0
1987-05-20,-14.2125,985.725,9.625,8.375,-999.0
1987-05-21,-22.975,995.4375,9.625,11.125,-999.0
1987-05-22,-22.0625,990.125,25.75,9.5,-999.0
1987-05-23,-12.7875,973.9625,51.375,8.75,-999.0
1987-05-24,-14.6125,987.825,27.625,9.5,-999.0
1987-05-25,-21.9375,995.925,10.0,13.25,-999.0
1987-05-26,-26.325,991.9125,5.25,20.125,-999.0
1987-05-27,-28.2125,983.8,4.375,12.5,-999.0
1987-05-28,-33.9875,992.9375,6.5,19.25,-999.0
1987-05-29,-26.8,992.8625,16.0,13.375,-999.0
1987-05-30,-14.3,972.8125,49.125,10.0,-999.0
1987-05-31,-10.275,973.525,44.25,8.75,-999.0
1987-06-01,-9.3875,984.4125,38.75,8.5,-999.0
1987-06-02,-4.4,964.85,67.625,9.0,-999.0
1987-06-03,-5.3375,1002.1625,40.875,8.75,-999.0
1987-06-04,-6.7875,1004.2125,29.25,9.25,-999.0
1987-06-05,-257.55,750.1625,-105.0,-116.25,-999.0
1987-06-06,-139.05,990.1,24.125,10.375,-999.0
1987-06-07,-14.925,991.3375,44.0,9.0,-999.0
1987-06-08,-10.6875,984.6,38.25,9.75,-999.0
1987-06-09,-7.375,981.85,41.0,9.0,-999.0
1987-06-10,-13.7375,982.575,14.75,13.0,-999.0
1987-06-11,-22.1375,987.9375,11.0,11.25,-999.0
1987-06-12,-23.475,986.4,12.125,10.375,-999.0
1987-06-13,-27.7875,979.0125,10.125,10.875,-999.0
1987-06-14,-19.3625,980.55,18.5,11.875,-999.0
1987-06-15,-19.775,982.35,16.0,11.75,-999.0
1987-06-16,-26.125,984.4125,6.75,17.0,-999.0
1987-06-17,-28.6,990.1375,6.125,15.0,-999.0
1987-06-18,-152.4,738.025,-120.375,-111.5,-999.0
1987-06-19,-29.9375,984.1875,10.0,12.125,-999.0
1987-06-20,-37.2625,986.3125,6.375,20.625,-999.0
1987-06-21,-159.925,735.575,-118.625,-106.0,-999.0
1987-06-22,-274.8625,489.6625,-245.75,-238.875,-999.0
1987-06-23,-34.8,996.175,6.625,18.25,-999.0
1987-06-24,-27.65,996.6125,13.375,11.75,-999.0
1987-06-25,-23.8375,997.6,21.25,11.125,-999.0
1987-06-26,-18.5,999.5375,32.875,9.0,-999.0
1987-06-27,-20.275,992.825,16.375,9.75,-999.0
1987-06-28,-23.8625,987.45,9.5,14.375,-999.0
1987-06-29,-16.975,997.0625,23.375,10.0,-999.0
1987-06-30,-22.8875,995.8375,9.375,13.125,-999.0
1987-07-01,-30.7,990.3,3.75,9.0,-999.0
1987-07-02,-28.775,996.7125,12.75,10.875,-999.0
1987-07-03,-18.9,991.7,36.5,9.0,-999.0
1987-07-04,-18.0125,986.8,28.0,8.75,-999.0
1987-07-05,-18.975,979.7375,23.75,9.5,-999.0
1987-07-06,-21.7,985.275,20.75,10.25,-999.0
1987-07-07,-14.5625,976.2,47.75,9.25,-999.0
1987-07-08,-17.775,976.9625,28.75,11.125,-999.0
1987-07-09,-18.3125,983.35,11.625,13.5,-999.0
1987-07-10,-27.6875,990.975,8.25,14.25,-999.0
1987-07-11,-31.4125,998.55,7.125,12.625,-999.0
1987-07-12,-20.15,998.7,23.0,10.75,-999.0
1987-07-13,-18.5875,993.7875,23.625,9.5,-999.0
1987-07-14,-141.375,742.925,-106.625,-115.75,-999.0
1987-07-15,-18.8625,996.6375,24.5,10.75,-999.0
1987-07-16,-19.3,990.7375,18.625,11.25,-999.0
1987-07-17,-29.75,990.4125,5.5,21.75,-999.0
1987-07-18,-30.6375,1002.1625,5.0,19.125,-999.0
1987-07-19,-27.8625,1011.8,4.0,17.625,-999.0
1987-07-20,-24.7625,1015.3,6.375,14.5,-999.0
1987-07-21,-26.275,1004.2875,4.875,17.0,-999.0
1987-07-22,-24.5625,999.9625,9.125,13.75,-999.0
1987-07-23,-30.65,998.925,9.375,13.875,-999.0
1987-07-24,-31.8125,1000.775,11.0,12.875,-999.0
1987-07-25,-27.5625,1004.05,22.5,9.75,-999.0
1987-07-26,-23.25,744.7375,47.75,9.5,-999.0
1987-07-27,-26.2375,1005.0,19.0,9.25,-999.0
1987-07-28,-31.8875,997.8625,8.0,13.5,-999.0
1987-07-29,-32.9625,990.5,12.375,11.875,-999.0
1987-07-30,-25.7,987.05,37.25,9.0,-999.0
1987-07-31,-17.4625,977.3625,44.75,9.0,-999.0
1987-08-01,-16.325,984.6,24.125,8.75,-999.0
1987-08-02,-25.925,985.9125,7.125,11.625,-999.0
1987-08-03,-20.625,966.4375,43.75,9.25,-999.0
1987-08-04,-143.15,721.35,-109.125,-116.25,-999.0
1987-08-05,-29.05,974.825,6.875,13.75,-999.0
1987-08-06,-34.9375,980.6125,7.375,12.75,-999.0
1987-08-07,-38.1875,984.4125,6.5,12.625,-999.0
1987-08-08,-39.15,990.4375,5.25,17.375,-999.0
1987-08-09,-33.8625,990.7,6.875,10.75,-999.0
1987-08-10,-26.2625,989.1375,25.5,9.0,-999.0
1987-08-11,-30.55,988.475,14.0,10.125,-999.0
1987-08-12,-25.4375,985.7,22.5,8.75,-999.0
1987-08-13,-23.35,979.8625,26.875,9.25,-999.0
1987-08-14,-26.775,978.575,20.75,8.75,-999.0
1987-08-15,-152.6,978.7625,10.0,12.625,-999.0
1987-08-16,-149.2625,731.825,-111.875,-114.75,-999.0
1987-08-17,-17.4125,979.5125,22.875,8.5,-999.0
1987-08-18,-18.6,977.275,10.875,8.75,-999.0
1987-08-19,-19.0875,983.5625,23.25,9.0,-999.0
1987-08-20,-25.5,984.3625,12.625,14.375,-999.0
1987-08-21,-33.325,980.125,7.75,21.25,-999.0
1987-08-22,-29.875,983.575,12.25,13.25,-999.0
1987-08-23,-21.9,978.725,30.875,8.5,-999.0
1987-08-24,-24.475,980.625,19.0,10.125,-999.0
1987-08-25,-262.0,959.95,49.375,9.0,-999.0
1987-08-26,-12.9875,956.1875,43.25,9.0,-999.0
1987-08-27,-19.275,965.0125,11.875,11.625,-999.0
1987-08-28,-21.5,965.45,15.25,12.0,-999.0
1987-08-29,-22.3125,973.9125,20.75,11.0,-999.0
1987-08-30,-32.15,977.2125,7.125,15.75,-999.0
1987-08-31,-32.8875,973.3,10.75,12.625,-999.0
1987-09-01,-30.85,974.8875,13.5,10.875,-999.0
1987-09-02,-36.1125,982.75,8.125,14.625,-999.0
1987-09-03,-37.6875,987.825,9.0,11.375,-999.0
1987-09-04,-34.05,981.6375,6.375,16.0,-999.0
1987-09-05,-20.625,981.2,12.375,14.375,-999.0
1987-09-06,-29.5,984.375,9.75,11.0,-999.0
1987-09-07,-31.0125,989.3,9.125,12.75,-999.0
1987-09-08,-32.6125,990.7625,6.25,15.25,-999.0
1987-09-09,-34.4125,1000.5375,8.0,16.0,-999.0
1987-09-10,-35.7,1003.2375,6.75,18.625,-999.0
