obstime,tempr,ap,ws,wd,rh
20-08-2016 21:00,-10.04,975.55,31.88,86.57,51.14
20-08-2016 22:00,-10.22,975.32,30.24,87.15,47.46
20-08-2016 23:00,-10.45,975.04,30.23,84.07,48.26
21-08-2016 00:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 01:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 02:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 03:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 04:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 05:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 06:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 07:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 08:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 09:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 10:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 11:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 12:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 13:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 14:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 15:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 16:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 17:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 18:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 19:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 20:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 21:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 22:00,NaN,NaN,NaN,NaN,NaN
21-08-2016 23:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 00:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 01:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 02:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 03:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 04:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 05:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 06:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 07:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 08:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 09:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 10:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 11:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 12:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 13:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 14:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 15:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 16:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 17:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 18:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 19:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 20:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 21:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 22:00,NaN,NaN,NaN,NaN,NaN
22-08-2016 23:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 00:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 01:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 02:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 03:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 04:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 05:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 06:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 07:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 08:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 09:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 10:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 11:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 12:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 13:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 14:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 15:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 16:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 17:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 18:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 19:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 20:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 21:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 22:00,NaN,NaN,NaN,NaN,NaN
23-08-2016 23:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 00:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 01:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 02:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 03:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 04:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 05:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 06:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 07:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 08:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 09:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 10:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 11:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 12:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 13:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 14:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 15:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 16:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 17:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 18:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 19:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 20:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 21:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 22:00,NaN,NaN,NaN,NaN,NaN
24-08-2016 23:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 00:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 01:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 02:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 03:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 04:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 05:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 06:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 07:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 08:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 09:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 10:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 11:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 12:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 13:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 14:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 15:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 16:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 17:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 18:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 19:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 20:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 21:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 22:00,NaN,NaN,NaN,NaN,NaN
25-08-2016 23:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 00:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 01:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 02:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 03:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 04:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 05:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 06:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 07:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 08:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 09:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 10:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 11:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 12:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 13:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 14:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 15:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 16:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 17:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 18:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 19:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 20:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 21:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 22:00,NaN,NaN,NaN,NaN,NaN
26-08-2016 23:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 00:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 01:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 02:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 03:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 04:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 05:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 06:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 07:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 08:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 09:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 10:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 11:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 12:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 13:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 14:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 15:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 16:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 17:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 18:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 19:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 20:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 21:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 22:00,NaN,NaN,NaN,NaN,NaN
27-08-2016 23:00,NaN,NaN,NaN,NaN,NaN
28-08-2016 00:00,-18.61,974.96,15.13,90.25,68.57
28-08-2016 01:00,-18.65,974.43,14.82,89.22,67.29
28-08-2016 02:00,-18.96,973.99,13.09,93.52,67.06
28-08-2016 03:00,-19.02,973.65,13.72,90.7,66.83
28-08-2016 04:00,-18.7,973.21,14.3,89.1,65.57
28-08-2016 05:00,-18.08,972.65,11.58,83.93,62.43
28-08-2016 06:00,-18.11,971.92,12.22,88.13,62.5
28-08-2016 07:00,-17.68,971.36,12.75,74.77,58.16
28-08-2016 08:00,-17.87,970.95,14.4,65.22,56.68
28-08-2016 09:00,-18.09,970.79,13.3,76.68,55.17
28-08-2016 10:00,-18.34,970.9,12.57,78.6,52.91
28-08-2016 11:00,-18.8,970.94,12.49,81.2,51.55
28-08-2016 12:00,-19.25,971.05,13.36,83.5,50.91
28-08-2016 13:00,-19.64,971.25,13.72,84.93,49.39
28-08-2016 14:00,-19.77,971.37,13.38,79.52,47.4
28-08-2016 15:00,-20.48,971.38,15.01,82.5,48.13
28-08-2016 16:00,-20.89,971.41,16.08,81.08,47.76
28-08-2016 17:00,-21.39,971.51,15.35,83.92,48.3
28-08-2016 18:00,-21.48,971.87,12.01,85.17,44.74
28-08-2016 19:00,-22.23,972,13.67,91.3,45.44
28-08-2016 20:00,-22.35,972.32,10.63,93.88,43.27
28-08-2016 21:00,-23.22,972.5,11.65,96.35,44.38
28-08-2016 22:00,-23.23,972.66,11.1,83.42,43.26
28-08-2016 23:00,-23.75,972.78,12.23,87.02,44.86
29-08-2016 00:00,-23.72,973.04,10.86,87.54,42.7
29-08-2016 01:00,-24.54,973.18,10.96,91.47,43.63
29-08-2016 02:00,-24.72,973.21,10.55,90.47,43.68
29-08-2016 03:00,-24.73,973.35,10.31,94.87,43.55
29-08-2016 04:00,-24.38,973.54,10.91,92.03,41.78
29-08-2016 05:00,-23.83,973.33,9.18,81.77,39.87
29-08-2016 06:00,-23.21,973.42,6.99,63.12,36.01
29-08-2016 07:00,-23.23,973.51,9.05,64.68,36.42
29-08-2016 08:00,-23.37,973.8,8.08,79.08,38.12
29-08-2016 09:00,-23.81,973.99,7.49,77.13,38.28
29-08-2016 10:00,-24.43,973.81,9.38,86.18,39.18
29-08-2016 11:00,-25.46,973.88,9.16,91.38,40.5
29-08-2016 12:00,-26.18,973.92,11.96,99.18,39.81
29-08-2016 13:00,-26.78,974.05,10.67,103.8,42.59
29-08-2016 14:00,-26.95,974.26,12.43,96.3,43.47
29-08-2016 15:00,-27.05,974.27,13.6,92.23,43.07
29-08-2016 16:00,-26.76,974.2,15.32,80.55,41.38
29-08-2016 17:00,-27.13,974.41,12.75,94.07,42.17
29-08-2016 18:00,-27,974.68,9.44,106.6,39.19
29-08-2016 19:00,-27.21,974.87,10.89,101.33,37.81
29-08-2016 20:00,-27.61,975.22,11.77,102.2,38.65
29-08-2016 21:00,-27.74,975.32,12.9,82.1,42.83
29-08-2016 22:00,-28.24,975.63,11.21,86.43,44.12
29-08-2016 23:00,-27.96,975.88,13.22,92.35,40.64
30-08-2016 00:00,-27.75,975.97,14.46,93.39,40.43
30-08-2016 01:00,-27.68,976.01,13.95,91.17,42.47
30-08-2016 02:00,-27.04,976.26,12.49,92.77,41.65
30-08-2016 03:00,-27.31,976.43,12.51,87.23,39.89
30-08-2016 04:00,-27.15,976.64,12.99,92.38,38.47
30-08-2016 05:00,-26.98,976.88,11.37,92.12,40.37
30-08-2016 06:00,-26.37,977.07,11.34,89.37,40.43
30-08-2016 07:00,-25.27,977.24,9.81,78.58,35.44
30-08-2016 08:00,-25.2,977.42,8.62,80.78,36.59
30-08-2016 09:00,-25.27,977.56,9.22,75.93,35.9
30-08-2016 10:00,-26.43,977.7,11.23,82.15,39.29
30-08-2016 11:00,-27.3,977.9,13.19,98.03,41.57
30-08-2016 12:00,-27.13,978.07,13.76,92.42,39.18
30-08-2016 13:00,-26.16,978.3,12.37,93.45,36.46
30-08-2016 14:00,-26.33,978.56,7.55,87.4,38.18
30-08-2016 15:00,-24.77,978.72,7.59,73.37,39.91
30-08-2016 16:00,-23.67,978.7,7.57,75.6,39.55
30-08-2016 17:00,-23.14,978.92,6.06,79.03,38.48
30-08-2016 18:00,-23.15,979.11,6.75,76.42,42.83
30-08-2016 19:00,-23.11,979.6,8.59,50.52,52.74
30-08-2016 20:00,-23.61,979.95,5.03,63.98,60.23
30-08-2016 21:00,-23.42,980.36,2.46,80.48,61.45
30-08-2016 22:00,-23.54,980.78,4.16,74.15,65.06
30-08-2016 23:00,-23.95,981.19,5.41,88.15,63.66
31-08-2016 00:00,-24.64,981.5,5.97,93.2,60.16
31-08-2016 01:00,-24.63,981.89,5.93,94.62,60.53
31-08-2016 02:00,-24.61,982.42,4.35,89.73,61.38
31-08-2016 03:00,-24.31,982.68,6.6,97.4,59.5
31-08-2016 04:00,-24.07,982.99,4.69,109.05,58.8
31-08-2016 05:00,-23.38,983.11,3.86,115.23,56.35
31-08-2016 06:00,-23.03,983.51,3.32,127.68,56.04
31-08-2016 07:00,-22.93,983.68,2.99,185.9,54.96
31-08-2016 08:00,-23.47,983.71,5.98,201.33,57.89
31-08-2016 09:00,-23.52,983.48,6.84,199.55,58.26
31-08-2016 10:00,-24.05,983.5,6.68,214.75,58.19
31-08-2016 11:00,-24.42,983.5,2.73,178.42,58.54
31-08-2016 12:00,-25.73,983.39,5.47,171.95,60.68
31-08-2016 13:00,-25.58,982.98,4.67,197.52,60.59
31-08-2016 14:00,-26.09,982.34,4.01,138.32,60.8
31-08-2016 15:00,-27.09,981.61,3.81,157.72,61.54
31-08-2016 16:00,-26.31,980.78,3.13,261.43,62.62
31-08-2016 17:00,-26.23,979.86,2.48,149.95,58.45
31-08-2016 18:00,-26.66,978.89,2.52,104.38,59.7
31-08-2016 19:00,-24.6,977.5,4.26,103.53,52.85
31-08-2016 20:00,-27.22,976.68,4.16,34.62,52.48
31-08-2016 21:00,-25.53,975.49,2.91,94.7,53.03
31-08-2016 22:00,-25.03,974.29,2.25,140.75,48.88
31-08-2016 23:00,-25.28,973.18,1.92,208.53,50.18
01-09-2016 00:00,-25.06,971.88,1.91,225.97,49.86
01-09-2016 01:00,-23.4,970.82,3.77,116.38,49.8
01-09-2016 02:00,-22.41,969.65,2.67,192.62,52.84
01-09-2016 03:00,-21.48,968.38,6.04,202.98,60.45
01-09-2016 04:00,-21.27,967.12,10.06,199.15,66.17
01-09-2016 05:00,-19.19,966.07,5.59,171.92,73.96
01-09-2016 06:00,-17.52,965.05,3.08,113.03,77.21
01-09-2016 07:00,-17.2,964.15,3.86,85.47,77.63
01-09-2016 08:00,-17.52,963.29,1.72,61.33,77.31
01-09-2016 09:00,-18.65,962.48,0.89,103.95,76.27
01-09-2016 10:00,-18.67,961.59,1.8,203.03,76.01
01-09-2016 11:00,-19.41,960.54,1.39,188.62,75.28
01-09-2016 12:00,-19.88,959.64,1.37,151.77,75.02
01-09-2016 13:00,-20.31,958.49,0.52,174.32,74.45
01-09-2016 14:00,-20.59,957.36,1.31,155.07,74.2
01-09-2016 15:00,-20.46,956.39,0.94,163.02,74.31
01-09-2016 16:00,-20.8,955.81,0.86,71.62,73.83
01-09-2016 17:00,-20.89,955.17,0.78,214.02,73.71
01-09-2016 18:00,-21.39,954.52,1.18,213.42,73.18
01-09-2016 19:00,-21.15,953.81,2.12,220.85,73.79
01-09-2016 20:00,-20.84,953.42,3.07,195.37,74.1
01-09-2016 21:00,-20.5,952.93,0.72,163.5,74.5
01-09-2016 22:00,-19.03,952.51,1.79,67.38,76.07
01-09-2016 23:00,-19.81,951.97,1.03,71.97,75.12
02-09-2016 00:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 01:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 02:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 03:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 04:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 05:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 06:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 07:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 08:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 09:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 10:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 11:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 12:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 13:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 14:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 15:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 16:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 17:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 18:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 19:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 20:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 21:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 22:00,NaN,NaN,NaN,NaN,NaN
02-09-2016 23:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 00:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 01:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 02:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 03:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 04:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 05:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 06:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 07:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 08:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 09:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 10:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 11:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 12:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 13:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 14:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 15:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 16:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 17:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 18:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 19:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 20:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 21:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 22:00,NaN,NaN,NaN,NaN,NaN
03-09-2016 23:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 00:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 01:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 02:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 03:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 04:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 05:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 06:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 07:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 08:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 09:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 10:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 11:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 12:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 13:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 14:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 15:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 16:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 17:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 18:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 19:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 20:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 21:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 22:00,NaN,NaN,NaN,NaN,NaN
04-09-2016 23:00,NaN,NaN,NaN,NaN,NaN
05-09-2016 00:00,-26.48,966.86,2.49,128.42,68.01
05-09-2016 01:00,-26.05,966.84,1.72,107.98,68.44
05-09-2016 02:00,-25.15,966.89,2.36,68.35,69.33
05-09-2016 03:00,-24.56,966.93,2.46,104.75,70.07
05-09-2016 04:00,-25.17,967.2,0.95,191.28,69.39
05-09-2016 05:00,-24.25,967.37,0.47,82.52,70.23
05-09-2016 06:00,-23.61,967.64,1,52.65,70.81
05-09-2016 07:00,-23.85,968.15,1.48,57.48,70.6
05-09-2016 08:00,-26.45,968.47,4.21,71.97,68.3
05-09-2016 09:00,-27.95,968.91,4.67,208.65,66.89
05-09-2016 10:00,-29.73,969.68,3.03,140.93,65.17
05-09-2016 11:00,-30.49,970.22,3.39,162.57,63.81
05-09-2016 12:00,-31.68,970.85,4.7,287.42,62.66
05-09-2016 13:00,-32.33,971.55,NaN,NaN,61.98
05-09-2016 14:00,-32.31,972.06,3.85,163,62.11
05-09-2016 15:00,-32.97,972.63,NaN,NaN,61.34
05-09-2016 16:00,-32.16,973.06,NaN,NaN,62.23
05-09-2016 17:00,-32.27,973.62,NaN,NaN,61.92
05-09-2016 18:00,-31.42,973.95,3.7,119,62.84
05-09-2016 19:00,-31.54,974.31,NaN,NaN,62.69
05-09-2016 20:00,-32.21,974.76,NaN,NaN,61.8
05-09-2016 21:00,-31.92,975.26,NaN,NaN,62.2
05-09-2016 22:00,-32.42,975.31,NaN,NaN,61.47
05-09-2016 23:00,-32.18,975.45,NaN,NaN,61.72
06-09-2016 00:00,-33.19,976.12,NaN,NaN,60.73
06-09-2016 01:00,-32.84,976.76,NaN,NaN,60.87
06-09-2016 02:00,-32.64,977.01,NaN,NaN,61.4
06-09-2016 03:00,-32.66,977.25,NaN,NaN,61.14
06-09-2016 04:00,-32.52,977.6,2.32,191.1,61.3
06-09-2016 05:00,-31.91,977.86,2.39,138.65,62.03
06-09-2016 06:00,-32.15,978.29,2.47,204.45,61.89
06-09-2016 07:00,-32.16,978.62,5.44,248.63,61.85
06-09-2016 08:00,-31.96,978.56,2.43,112.43,61.98
06-09-2016 09:00,-34.04,978.58,5.27,278.38,59.92
06-09-2016 10:00,-33.68,978.29,NaN,NaN,60.19
06-09-2016 11:00,-33.09,977.87,NaN,NaN,60.79
06-09-2016 12:00,-34.92,977.69,NaN,NaN,58.89
06-09-2016 13:00,-36.27,977.38,NaN,NaN,57.48
06-09-2016 14:00,-37.37,977.2,NaN,NaN,56.37
06-09-2016 15:00,-37.92,976.72,NaN,NaN,55.79
06-09-2016 16:00,-39.18,976.23,NaN,NaN,53.71
06-09-2016 17:00,-39.2,975.66,NaN,NaN,52.94
06-09-2016 18:00,-39.2,974.54,NaN,NaN,52.05
06-09-2016 19:00,-37.15,973.73,NaN,NaN,55.1
06-09-2016 20:00,-36.86,972.95,NaN,NaN,56.54
06-09-2016 21:00,-38.89,972.22,NaN,NaN,54.41
06-09-2016 22:00,-38.55,971.48,NaN,NaN,54.56
06-09-2016 23:00,-38.77,970.7,NaN,NaN,54.38
07-09-2016 00:00,-39.07,969.89,NaN,NaN,53.99
07-09-2016 01:00,-38.16,968.99,NaN,NaN,54.86
07-09-2016 02:00,-36.47,968.15,4.36,324.77,56.67
07-09-2016 03:00,-30.63,967.24,1.45,243.88,62.77
07-09-2016 04:00,-27.67,966.51,4.46,120.18,66.03
07-09-2016 05:00,-27.25,965.65,1.75,119.97,66.62
07-09-2016 06:00,-25.54,964.81,0.46,164.42,68.39
07-09-2016 07:00,-25.43,963.96,2.53,241.5,68.64
07-09-2016 08:00,-27.82,963.17,4.75,200.65,65.91
07-09-2016 09:00,-30.55,962.34,3.17,172.37,63.19
07-09-2016 10:00,-31.2,961.63,2.95,162.57,62.34
07-09-2016 11:00,-33.1,960.91,3.81,157.76,60.35
07-09-2016 12:00,-33.59,960.37,4.93,99.8,59.86
07-09-2016 13:00,-31.58,959.67,4.15,256.67,61.75
07-09-2016 14:00,-32.41,959.07,4.28,306.75,60.93
07-09-2016 15:00,-34.16,958.24,NaN,NaN,59.17
07-09-2016 16:00,-36.48,957.67,NaN,NaN,56.82
07-09-2016 17:00,-37.7,957.21,NaN,NaN,55.57
07-09-2016 18:00,-38.37,956.59,NaN,NaN,54.79
07-09-2016 19:00,-39.14,956.5,NaN,NaN,53.63
07-09-2016 20:00,-38.81,956.69,NaN,NaN,54.16
07-09-2016 21:00,-36.75,956.41,NaN,NaN,56.5
07-09-2016 22:00,-37.04,956.68,NaN,NaN,56.42
07-09-2016 23:00,-38.12,956.99,NaN,NaN,55.25
08-09-2016 00:00,-37.79,957.22,NaN,NaN,55.47
08-09-2016 01:00,-36.88,957.51,NaN,NaN,56.34
08-09-2016 02:00,-38.59,957.87,NaN,NaN,54.75
08-09-2016 03:00,-37.62,958.48,NaN,NaN,55.49
08-09-2016 04:00,-35.98,958.82,6.66,312.56,57.22
08-09-2016 05:00,-34.73,959.33,5.67,60.85,58.39
08-09-2016 06:00,-34.84,959.97,6.29,37.98,58.28
08-09-2016 07:00,-34.52,960.85,6.92,35.37,58.56
08-09-2016 08:00,-34.37,961.57,6.89,40.98,58.65
